,founded_year,org_uuid,category_list,category_groups_list,total_funding_usd,ultimate_outlier_success_250_mil_raise,interim_success_100_mil_founded_year_2019_or_above,recent_success_25_mil_raise_founded_year_2022_or_above,investor_uuids
35139,2023,89ab17a2-56f5-47ea-afce-396f79d5cf15,"Developer Tools,Information Technology","Information Technology,Software",500000.0,0,0,0,"ecb57530-d4da-43b1-b2c2-9dd388586d01, 9efeeff3-b7c7-4947-9c14-b2ab86591bf6, 73633ee4-ea65-2967-6c5d-9b5fec7d2d5e"
33070,2022,5b126d4a-3b5b-4d69-9082-dd8640fb957c,"Internet of Things,Oil and Gas","Energy,Internet Services,Natural Resources",7800000.0,0,0,0,"153894f9-ffc3-41fd-894a-09a517709b95, acac2cf3-f18f-40e5-84ca-af01b097344b, 4d566d08-77c5-e483-83f2-f167f432ddf5"
36777,2023,f66ba165-0f8f-4fe2-8bb8-75bf60e1958f,"Artificial Intelligence (AI),Information Technology,Software","Artificial Intelligence (AI),Data and Analytics,Information Technology,Science and Engineering,Software",500000.0,0,0,0,"ed746eec-54ff-19e1-690c-75216d0654c8, 9d11d829-645f-4ebe-bbd1-e84d1a0ddaf0, 73633ee4-ea65-2967-6c5d-9b5fec7d2d5e"
34681,2022,1b2e0b05-d704-44d5-8a4d-8ce664b9276f,"Asset Management,Cryptocurrency,Finance,Financial Services,Software","Blockchain and Cryptocurrency,Financial Services,Payments,Software",12000000.0,0,0,0,5ec51ecc-8d90-4f25-8dc6-cfe7bb18de42
35984,2023,65d47ac9-7e57-44be-a464-eb9815e00075,"Film Production,Software,Web Development","Media and Entertainment,Software,Video",500000.0,0,0,0,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e
36367,2023,9ceb05f9-455f-44fc-b576-5a7c8189d4f0,"Artificial Intelligence (AI),Information Technology,Software","Artificial Intelligence (AI),Data and Analytics,Information Technology,Science and Engineering,Software",64500000.0,0,0,1,"f644352a-5dbd-1c0e-fe20-286831c0dbc0, 8a9b3c68-41af-868e-f8da-999010e5cb26, 746ef649-e826-c7e9-9692-9cddbf21aff4, 85960076-7ede-7ff7-6fd3-ff261aff41ab"
34955,2023,f733fb7b-37ed-4a51-af88-3d36f0a88747,"Machine Learning,Software,Software Engineering","Artificial Intelligence (AI),Data and Analytics,Science and Engineering,Software",500000.0,0,0,0,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e
32674,2022,b6c2abf5-fa83-48c4-8e78-9f2649563126,"B2B,Education,Health Care","Education,Health Care,Other",,0,0,0,2f8d1bce-c66b-47dd-ac93-07e4c6c25288
34920,2023,d3542510-e08d-49e4-896a-f1257455008e,"B2B,Health Care,Infrastructure,Marketplace,Medical","Commerce and Shopping,Health Care,Other",,0,0,0,"2f996bab-469d-4e8e-858f-1d2ec6333fed, 87ea8155-3d02-4217-9b4b-4a3c86c45f24, 8bf87be0-073e-4e6f-827d-22299ef5d44b"
36850,2024,76f1dc5b-7507-4249-9591-bc1c0e12a29b,"Blockchain,Decentralized Finance (DeFi),Non-Fungible Token (NFT),Oil and Gas","Blockchain and Cryptocurrency,Energy,Natural Resources,Other",2000000.0,0,0,0,"ece32d9e-2a20-421f-8e30-e3d9b2ba43bc, cfe283bb-b307-49c5-8e5a-10583e0e92ad, 961eddb7-6d63-4c63-a8b0-1baf38a7a287, 1fe1d5a6-74e6-4771-a99b-9562c95ffba6, 964ef5b7-563b-464a-953a-587056ce8d6e, f61e60bf-aaaf-4c4a-9c05-8b7cef3c3a69, 704baa25-5337-ecb0-71f7-f28c18ad3faa, 16b9665b-8b74-d429-17a4-977e10a959c3, b9929b2d-01a8-4ddc-9ecf-3b731e42008b, d560349a-4854-421a-8152-8325a484383b, d259e7d3-5d07-d949-3bac-adb5a3f8a3b5, 4d0f328b-7b15-411c-a62f-e29a5567ca1e"
36927,2024,c2ead638-29cf-4dbe-bc2b-65fc6b26176a,Business Intelligence,Data and Analytics,,0,0,0,439d7bbf-11ae-7ddf-1887-727188ac065d
33292,2022,3977e719-b57d-463b-9d5a-bf365b34785e,"Drones,Public Safety,Software","Consumer Electronics,Consumer Goods,Government and Military,Hardware,Software",550000.0,0,0,0,"b4386e5f-53a6-fc77-ebd4-b6e0bef0aaef, 04543eb7-1895-19a2-c213-afced8c423af, ffe99b24-01f1-7cd8-631d-415bb4d3550c"
36714,2023,e584d570-0209-4e21-88cd-029085e2eeee,"Artificial Intelligence (AI),Software","Artificial Intelligence (AI),Data and Analytics,Science and Engineering,Software",2750000.0,0,0,0,ead45092-f6d8-f3dd-6105-06b885d662ea
32807,2022,69d549d7-03c0-450b-87fa-7b8101e1c0b2,"Online Games,PC Games,Software","Gaming,Software",,0,0,0,9efeeff3-b7c7-4947-9c14-b2ab86591bf6
35207,2023,abf6e2b7-c78f-42b7-a1f9-11cb42f43170,"B2B,Legal Tech,Software","Other,Professional Services,Software",1200000.0,0,0,0,"f2e76cf7-aedf-470e-8357-ecbcb763899e, 73633ee4-ea65-2967-6c5d-9b5fec7d2d5e"
32490,2022,b36339f4-a607-4b24-b99f-fc1d170127d4,"Internet,Service Industry","Internet Services,Other",50000.0,0,0,0,"d896a477-4f7e-48b0-84f4-ea281b4b18e4, abb01b2c-b43b-48f0-b910-049ba13a6581, 1e35197b-4c88-493e-b661-32134f51eb5c, 111c20bc-0812-4a4f-be02-b25a559c9978"
35007,2023,ce782f12-f043-43f6-80c3-0e3fee905252,"Food and Beverage,Wine And Spirits",Food and Beverage,23750000.0,0,0,0,"c96fbbd2-552e-4b67-086b-14e86628b43d, 1331bfdf-28f4-43b1-854f-e57d9a6510fe, c78bdca3-8a0a-487d-9ed8-8dd85d873eff"
34959,2023,51b68b67-4229-4235-892e-7eebb497c55c,"Artificial Intelligence (AI),B2B,Digital Marketing,Marketing Automation,SaaS,Sales Automation","Artificial Intelligence (AI),Data and Analytics,Information Technology,Other,Sales and Marketing,Science and Engineering,Software",,0,0,0,"c96f33d3-ac17-23cb-d6a6-ce49e5c67a29, f9ead4c2-ec0f-4d0b-93a4-318db4169377, 5ce64378-cb2d-266f-5719-0cd08e9a0063, 9d11d829-645f-4ebe-bbd1-e84d1a0ddaf0, ff074477-10b3-4a1a-b721-f31d22d66b6f, 9efeeff3-b7c7-4947-9c14-b2ab86591bf6, 73633ee4-ea65-2967-6c5d-9b5fec7d2d5e"
33504,2022,c42eb663-f8b4-4401-b55a-05ab5662bec9,"Data Management,Information Technology,Software","Data and Analytics,Information Technology,Software",500000.0,0,0,0,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e
32605,2022,fad500b4-ffd0-4f47-804e-8d484c1923e0,"Collaboration,Information Technology,SaaS,Software","Information Technology,Other,Software",500000.0,0,0,0,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e
34876,2022,3b0f5cf9-f089-4f44-9131-b7c02e6eab54,"Artificial Intelligence (AI),Developer Tools,Generative AI,SaaS,Software","Artificial Intelligence (AI),Data and Analytics,Science and Engineering,Software",600000.0,0,0,0,"a3601787-1636-4b49-80fa-8bedcea280fe, f644f009-7c3f-69c9-25ca-40c962407d31, 2aae3064-8cd8-2dcb-e3c2-5b63f22d5401, 97ca70e8-9d0e-c5db-5851-e0bbb5b0e2fd, 36d6c228-bb9a-45d1-b3b6-36afe636a3d8, 9d6275fe-581c-d168-2d70-db9d88515446"
35530,2023,db273659-2134-4d87-9e0b-70007ab9176d,"Blockchain,Cryptocurrency,Stock Exchanges","Blockchain and Cryptocurrency,Financial Services,Lending and Investments,Other,Payments,Software",9000000.0,0,0,0,"b677e72e-bf05-4382-8dfd-94abf45d723c, 1fc074a8-9f78-4dee-ba4e-d3a7de3096b4, 9183d3fb-c801-bc11-1594-04850e47cf60, 46a4b2ae-f9f5-de19-3c98-2cbb15916e55, f5315b3c-bb4c-1828-9b81-2f2103cdb761, 8f1e5a13-e8c1-e8db-b399-9b2f2784c167, d4b6feef-a9c8-4258-90e8-1a3bd64bc58b"
35843,2023,e5297f06-5c65-4d85-9511-6f356f372913,"B2B,Events,SaaS,Ticketing","Events,Media and Entertainment,Other,Software",920000.0,0,0,0,"917bfc57-78b0-48d3-99c3-1bb468346fb4, 610ed725-496f-4acb-43d9-e8d1f4281cf3, de89599a-cf1a-4a72-b2bb-a8efbdac5343"
33547,2022,b77c8d39-6417-4998-9dfa-1bbdefaf8da4,"Content,Recruiting,Scheduling","Information Technology,Media and Entertainment,Professional Services,Software",1300000.0,0,0,0,"7ca6dab1-fefe-fd5d-ccfe-be11da36529c, b3e8b0cd-0837-4657-9cc3-ece5a6bed035"
35790,2023,57b6f774-4821-4889-91f0-18c2f420f311,"Artificial Intelligence (AI),Education,Software","Artificial Intelligence (AI),Data and Analytics,Education,Science and Engineering,Software",120000.0,0,0,0,3718597a-dd39-6661-3630-09cdd43bcac2
36838,2024,b9ba598c-58fe-4a53-b97b-c3f9c2843666,"Artificial Intelligence (AI),Content Creators,Social Media,Video","Artificial Intelligence (AI),Data and Analytics,Internet Services,Media and Entertainment,Science and Engineering,Software,Video",5000000.0,0,0,0,"229ca413-fc96-49ba-9425-3e50c3842a24, 4e86ac2b-5f8f-4492-8a4c-093b6631788f"
35578,2023,fd98bbd4-e60f-40e1-924c-3a0fba522b7b,"Artificial Intelligence (AI),Commercial Real Estate,Machine Learning,Real Estate","Artificial Intelligence (AI),Data and Analytics,Real Estate,Science and Engineering,Software",125000.0,0,0,0,383792bd-b735-9e7c-d724-603a00766a91
33407,2022,a15eff19-6a81-4423-80dd-9810ba1f4387,"Enterprise Software,Events,Human Resources,Recruiting,SaaS,Service Industry,Small and Medium Businesses,Software","Administrative Services,Events,Media and Entertainment,Other,Professional Services,Software",285000.0,0,0,0,c020f5b6-1bb9-4eee-8fde-61a9bbb34ea9
35715,2023,abfe5bb4-a29f-4baf-a43b-219bd1f60243,"E-Commerce,FinTech,SaaS","Commerce and Shopping,Financial Services,Software",,0,0,0,"ff074477-10b3-4a1a-b721-f31d22d66b6f, 73633ee4-ea65-2967-6c5d-9b5fec7d2d5e"
33400,2022,f2f6037b-b0e1-43f7-9bac-2b4a800de485,"Energy,Service Industry,Solar","Energy,Natural Resources,Other,Sustainability",152054.0,0,0,0,00daca16-8311-454b-84e0-24a40d16be9c
37182,2024,99712523-44c3-4e80-9e16-4360544427e2,"Artificial Intelligence (AI),Cyber Security,Machine Learning,Privacy,Security","Artificial Intelligence (AI),Data and Analytics,Information Technology,Privacy and Security,Science and Engineering,Software",,0,0,0,"68aefa64-ec06-4c9b-a524-7c36a57b91a6, 5941d68d-3ba5-fcc7-57bb-bd4ccacf02a3, 43e4d15e-74a8-4b4f-9b02-e2be69e7cee4, dec4c206-028d-495e-d26d-33f942debd60, 97ef666b-4680-6878-30f1-3388c5d33b93"
36534,2023,9eb7ffd0-ae97-4a2e-991a-38ed414b82bf,Information Technology,Information Technology,500000.0,0,0,0,"f5b4cba6-6916-4638-a1b6-794c234071e7, 73633ee4-ea65-2967-6c5d-9b5fec7d2d5e"
35483,2023,d4d88795-c054-459e-8f71-8bcb15fdf7b3,"Blockchain,Service Industry","Blockchain and Cryptocurrency,Other",2800000.0,0,0,0,1823ef89-9eba-49a3-8464-099bf0e9eb3b
35116,2023,8b97ce96-621d-4c67-a1cb-356f2df0ade3,"Manufacturing,Water,Water Purification","Manufacturing,Natural Resources,Sustainability",25000.0,0,0,0,7f77cb16-487a-441d-a0a5-d4f0da385430
36406,2023,d5a49d14-c03f-4fc2-858c-bde68e27e5d3,"Artificial Intelligence (AI),Developer APIs,Enterprise Software","Artificial Intelligence (AI),Data and Analytics,Science and Engineering,Software",500000.0,0,0,0,"c96f33d3-ac17-23cb-d6a6-ce49e5c67a29, 73633ee4-ea65-2967-6c5d-9b5fec7d2d5e"
34012,2022,439a2853-73bc-48d3-b35a-4258d9a43568,"Information Technology,Manufacturing,Software","Information Technology,Manufacturing,Software",3250000.0,0,0,0,"f26714d5-a0fd-43ea-bfcb-4325b079ae44, 3b92413f-e5c3-4ce9-9de7-021431a37bd5, eb0ade12-7af3-dc48-a575-56e2d7fbeb71, 536954df-ca38-33ff-3e40-07d8ad7c4401, a056267b-45bf-63a4-e994-ee87b8f27328, 260043fc-1cc6-4de4-8d5b-057dd873d888"
37251,2024,7ed30d3c-cf1e-4fa8-892b-515c37d2d7c0,"Aerospace,Artificial Intelligence (AI),Business Intelligence,Geospatial,Industrial,PaaS,Predictive Analytics","Artificial Intelligence (AI),Data and Analytics,Manufacturing,Navigation and Mapping,Science and Engineering,Software",500000.0,0,0,0,"9d11d829-645f-4ebe-bbd1-e84d1a0ddaf0, 73633ee4-ea65-2967-6c5d-9b5fec7d2d5e"
34271,2022,a9977ef6-13a4-41a0-8979-d9c799584a75,"Artificial Intelligence (AI),Database,Software","Artificial Intelligence (AI),Data and Analytics,Science and Engineering,Software",20300000.0,0,0,0,"7c4ae7bf-fe44-2bb4-c2f8-316c64e37581, 6af8fefa-4288-04e0-91ba-b0f4c6227e7f, 080f2795-6add-1299-6dc5-e99640878e91, a84e3ad4-46f1-4703-3d07-a558c4f6d9e1, 356bd44c-09ca-54fb-9a0f-f30167968a6f, d82f5588-d498-5fdb-5551-a7456997c198, 562612e2-4c45-e65e-6a87-eda7398e626e, 110b76bd-591c-4f0a-92d1-b8e74bb36d36, c0a1631c-ce7e-486f-efd8-1f36e88a3492, 601dc2f0-6378-e37b-f1ab-6032b6ab3715, bb0955c3-af0d-2d01-cd4f-985a93252432, 77a62165-8649-470a-b92e-e1c40ca8c44f, 7c27c3bb-77f1-0cb0-ddb5-9ec08d956cf4"
32260,2022,d42261d4-6c99-465a-a35c-6825f5d3cab1,"Information Technology,Internet,Online Portals","Information Technology,Internet Services",,0,0,0,277bb573-ff4e-442e-90ab-21b6e1e97142
33074,2022,c2bcc127-7abf-4a6c-87cc-0f46a559759a,"Cyber Security,Information Technology,Network Security","Information Technology,Privacy and Security",9000000.0,0,0,0,"386c76ce-e49c-e424-fd9f-81bf48f7c2e7, 3ba40a7d-fcfa-7ee0-7ae5-cd4c3bdf3484, 98ca74ba-00a3-a00e-ffac-09c5304af6ae, c8af5fc4-238d-476d-a5b4-0845b4adbfb2, 754d8bc2-837e-c59a-3552-70f150b5858a, 3ad5f8b4-9cc7-43c6-8da4-23741025102f, 24e007ec-5f54-fd8e-fb42-9fb336c845c1, 6afc0f00-c9a4-05bd-df1d-4f6251f01bee, db3befbb-95fb-4981-a94e-15f24d21b53b, 9560dfd2-25c4-4400-b58c-03893bc90c90, dd3d0f75-7996-4f84-985d-3ba6bd362d71, 22931f4e-2191-446d-8834-301cd9658113, cc715e03-32af-2ca1-6b05-f9e7b12f8720"
32969,2022,e5437110-6f0d-434d-987e-b83942e107fb,"Blockchain,Information Technology,Metaverse","Blockchain and Cryptocurrency,Information Technology,Media and Entertainment,Other,Software",3000000.0,0,0,0,"fcf60dd3-81fb-bcaf-4454-1b1421fd6496, d64b4ab0-51b1-4432-983e-d83821688f5c, f3a22088-e815-42c7-b31f-8cb42c08ccc3, 559a924f-b0e2-418b-abdc-bff88d66f474, 622ca60d-b76d-42e5-a509-0bd9914fb2fb, 1059c1a4-78bd-e4ab-e16d-3a3b4483783a, d1de4eda-39c6-4182-6811-c1b9c9b9048a, ab32670a-ee6a-484b-837c-302bd82a3be1"
36899,2024,6801b5cd-83f3-4d46-86dd-686d858b1af0,"Artificial Intelligence (AI),Search Engine","Artificial Intelligence (AI),Data and Analytics,Internet Services,Science and Engineering,Software",4000000.0,0,0,0,"e8487396-f60c-25f1-2bb5-bfcb4e0f4b66, 81193418-3ce1-9674-4d53-9a9334a44987, 20242b76-1950-6156-2811-f7171fc99de8, 9c7e3ec9-df99-4303-96f0-e6094733ebf0"
33686,2022,2743b2fd-2db8-4a6c-a4df-cee6b4187f9f,"Manufacturing,Marine Transportation,Shipping","Manufacturing,Transportation",500000.0,0,0,0,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e
33363,2022,d5683f0d-e6b1-4597-9de8-ef6b9bf516ea,"Career Planning,Information Technology,Internet,Software,Software Engineering","Information Technology,Internet Services,Professional Services,Science and Engineering,Software",500000.0,0,0,0,"f6f889a7-af59-2363-8984-addadc4da1b2, 8927cbb3-9213-45ed-ba8c-b0a6614f43b7, 73633ee4-ea65-2967-6c5d-9b5fec7d2d5e"
32639,2022,12daa379-efdc-449d-8dd8-8b3a5577f061,"Software,Web Development",Software,80000.0,0,0,0,b1caa164-ecf1-1421-d1fc-34acc59a6e39
36521,2023,ae71250d-d8ea-484f-a5e6-0fa8adc9d917,"Accounting,Artificial Intelligence (AI),Financial Services,Personal Finance,Software","Artificial Intelligence (AI),Data and Analytics,Financial Services,Professional Services,Science and Engineering,Software",,0,0,0,"304173b9-c7a4-6305-9961-20239db03c87, 9efeeff3-b7c7-4947-9c14-b2ab86591bf6, 6d1f64f8-539b-4373-9d7b-2bbfa5eae77d"
34158,2022,7e2120fd-954a-4d9c-82ee-7c61d77cdcdd,"B2B,Developer Tools,Open Source,SaaS,Software","Other,Software",500000.0,0,0,0,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e
35261,2023,2d427a04-cb69-4eb8-9332-8dac3ecb419a,"Analytics,Big Data,Business Intelligence,Funding Platform","Data and Analytics,Financial Services,Lending and Investments",750000.0,0,0,0,"13538040-f09b-47f5-8c51-a3cdd84f9847, bb89837e-9991-4b53-af85-8e9d150c0b45"
34120,2022,7e026d1a-ca6b-42b5-a170-e93f818c384c,Health Care,Health Care,150000.0,0,0,0,b4386e5f-53a6-fc77-ebd4-b6e0bef0aaef
33535,2022,5b21dc63-7a1c-48d5-adb7-9c51201a52d1,"Blockchain,Smart Contracts","Blockchain and Cryptocurrency,Other",3000000.0,0,0,0,"2118d3fa-01f3-4cb5-91cb-a297eafcabdf, 9f6ab636-2f8c-4ffe-a3bd-ccc3c31a29a0, f6a926f0-5e92-4218-a050-ba0384eba0ee"
33040,2022,8906efb2-7693-4f06-9f91-aa97cc10067c,"Blockchain,Financial Services","Blockchain and Cryptocurrency,Financial Services,Other",1500000.0,0,0,0,"4dfa3150-e7ba-434a-be64-cece9b9d6881, be05883e-a4f6-4c14-8692-55714e7d293e, a5db6f63-0e31-419d-9d9c-0380294765b8, 248fb40a-4df3-431d-94b5-62e3fc1625dd"
32590,2022,ce51117d-d0e4-4882-960e-565876e44d79,"Health Care,Medical,Oncology,Wellness",Health Care,5000000.0,0,0,0,"9756be85-8272-4efa-8e0c-c07ea49827e8, 43e4d15e-74a8-4b4f-9b02-e2be69e7cee4, c40189cd-74f7-6f4a-884b-e8d2e2862d86, 24f79825-6848-41f2-9e64-a3bf0fb7ac3b, ca0d4356-7875-40f8-81ba-0cb3e3488004"
37002,2024,caf46a39-bf0b-4bb8-89a2-f82ebde6bbdf,"Bitcoin,Cryptocurrency,Financial Services","Blockchain and Cryptocurrency,Financial Services,Payments,Software",2250000.0,0,0,0,"e79691bd-8461-a017-fa3b-25fd8830cad1, 881b8930-9113-49fc-a3a3-34132f9f7344, 5ec51ecc-8d90-4f25-8dc6-cfe7bb18de42, 54fe3b60-6f1c-401f-b6bf-0671e89356ba, fd853fe5-e87b-4ea7-bd31-037e4dbfab30, ef9d1b55-193c-4260-835c-2354f9da436e, 92b55cce-b79b-45d8-b038-477d53f78619, d22900e0-35d4-4f92-b30b-86a433a65b04, 5d275a2b-f2b4-ff7e-c976-3cbff6e4fab7, 83e66dc5-a8ac-4491-a831-2be95d3ed9e9, b132a836-209a-4931-955d-1210077fa465, e48a2dfd-f039-4e56-9cfb-6a5d2f01b6a0, 5201b003-e1fb-4562-953e-967fc3fbe79a, 874ecaab-f469-418a-99bf-589139699051"
35918,2023,289634af-61f2-5887-7f2a-ced522f3da20,"Blockchain,Finance,Real Estate Investment","Blockchain and Cryptocurrency,Financial Services,Other,Real Estate",250000.0,0,0,0,9bdae0c0-7eb4-c3d3-08eb-7014b093d938
37068,2024,55f424ab-09e3-4166-9d39-3132a23c3658,"Artificial Intelligence (AI),Developer Tools,Information Technology,Natural Language Processing,Software Engineering","Artificial Intelligence (AI),Data and Analytics,Information Technology,Science and Engineering,Software",,0,0,0,f38780a8-79cc-45e8-8239-6dd77da12d4e
36504,2023,73244c11-1c5b-4f12-8e52-14228afa6de1,"Artificial Intelligence (AI),Podcast","Artificial Intelligence (AI),Data and Analytics,Media and Entertainment,Music and Audio,Science and Engineering,Software",154600.0,0,0,0,"02558b44-482a-4a7d-855b-6ae6e7c3b828, 2d296802-0ac2-3ee5-5d07-4e9383655a72"
35725,2023,99221eb2-21da-4cf6-a6d7-804708a400db,"FinTech,Personal Finance",Financial Services,,0,0,0,"60621ebe-63a7-40b6-829e-e75ac1af14ef, c28c0d85-77cf-4ab8-b23b-aa05db600bdc"
36365,2023,14bfed7a-7f30-42a0-91c6-1bdb8e6776ec,"Artificial Intelligence (AI),Information Technology,Software","Artificial Intelligence (AI),Data and Analytics,Information Technology,Science and Engineering,Software",500000.0,0,0,0,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e
35808,2023,76dcee71-dca7-4f08-95e0-71a7087ebb5e,"Health Care,Medical",Health Care,3000000.0,0,0,0,76fd4f60-1344-4077-8738-1bef288fa9cc
32856,2022,1f66f3d9-0b63-4dac-9b50-2c1982395a37,"Artificial Intelligence (AI),Enterprise Software,Human Resources,Software","Administrative Services,Artificial Intelligence (AI),Data and Analytics,Science and Engineering,Software",200000.0,0,0,0,00daca16-8311-454b-84e0-24a40d16be9c
36417,2023,82e439d2-7123-481f-96db-b731fddffc39,"Fraud Detection,Information Technology,Software","Financial Services,Information Technology,Payments,Privacy and Security,Software",500000.0,0,0,0,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e
34383,2022,1f8e4658-d410-4004-ba84-20b4b621de24,"CleanTech,Mining,Mining Technology","Natural Resources,Sustainability",,0,0,0,"3718597a-dd39-6661-3630-09cdd43bcac2, fa0f4335-1c32-4578-8469-2261fb5ddd76"
35106,2023,5e0243f2-244a-4678-8c56-e76b12dbdb95,"Artificial Intelligence (AI),Health Care,Mental Health,Wellness","Artificial Intelligence (AI),Data and Analytics,Health Care,Science and Engineering,Software",8000000.0,0,0,0,"13f1a651-3756-6fbb-e731-73121aff7d33, 9da42114-b627-6926-f3b7-fd07e23fc337, 532e38f3-2c90-11c1-1d82-3c75e64c893c, 7f4a7a56-0ded-68bc-4b46-afb603b61c35, 8f14a692-5473-460b-b6df-1466b18da529, 3a01b770-1adb-4b74-8820-b9aeada3930c, 1d25724a-bb3c-068b-4120-9e2be8ac1e96"
33969,2022,e1ce7927-49ec-48f5-8f91-206a7388e840,"Blockchain,Non-Fungible Token (NFT)","Blockchain and Cryptocurrency,Other",5000000.0,0,0,0,"e52429a2-84da-45ce-854f-e1a1e86c8b23, 6efdabfd-619c-4edc-ac9e-d76b07e584fa, 86fdc510-6b1f-46d9-a983-72525b2410f1, c7e40363-f16b-731f-a4c3-0b2f960e1837, 73c536b2-bdf5-28a2-360c-1194984780bb, ebae6782-7040-b515-9c89-36fb0a31e113, 11cd5d65-3aa2-4303-adab-6d5d647c71d3, e5d5586e-5d40-4907-97b6-d87651901730, d1de4eda-39c6-4182-6811-c1b9c9b9048a"
35688,2023,9d8881ba-4098-4f6a-87dc-5cabc8ab10ee,"Financial Services,Home Services,Service Industry","Financial Services,Other,Real Estate",9200000.0,0,0,0,"4c81652d-b8f8-4c67-8267-b50694607ccb, 87a560d8-1e4a-b8e0-3d65-0a01c461ef06, 93c87ab7-7cee-5c54-9941-104693dbbdba, f45bf8e3-3736-84ea-c1df-a42fe19f8f81, 472b32fc-b3a1-4be4-8996-386bf34331a8, a42bff09-2bf2-545f-fe94-8123bfd6b2ba, 6524948f-6406-4062-9e22-ab8d5c261f50"
35335,2023,d8a259ab-707b-4a83-b779-ab4304caf4e2,"Blockchain,Software","Blockchain and Cryptocurrency,Other,Software",,0,0,0,22a41a7a-e6e7-493f-8356-d11c311fac7a
33986,2022,7e3ab900-491a-4960-b96e-ecc14a25161c,"Funding Platform,Health Care,Higher Education,Non Profit,SaaS","Education,Financial Services,Health Care,Lending and Investments,Other,Social Impact,Software",2639993.0,0,0,0,c2062466-0527-29d6-13f7-f6f12bce1dcd
33303,2022,e4c23da4-6312-4b51-bff5-20762e5dbbd2,"Legal,Legal Tech,SaaS","Professional Services,Software",,0,0,0,"823b46e0-87b3-545d-4df8-e8aebc07e3f1, 5b0b4552-2b44-42a9-aed1-8a49f660d93f"
33475,2022,698bfbb0-ff1a-4018-a7c8-dd8cc4789bcb,"Consumer Research,Consumer Reviews,Mobile Apps,Travel","Apps,Commerce and Shopping,Data and Analytics,Design,Mobile,Software,Travel and Tourism",430000.0,0,0,0,"d1a403e3-86f3-4562-8266-4e6cfa0575ad, 357a6b9a-e231-fc62-0fe3-1c82d7d72675, c364ffb6-a2b9-41be-9009-7bb2c1864d5b"
36548,2023,ada9fb81-359f-496a-b955-65b03e76b1b8,"Artificial Intelligence (AI),Content Creators,SaaS,Software","Artificial Intelligence (AI),Data and Analytics,Media and Entertainment,Science and Engineering,Software",385755.0,0,0,0,cb20441c-359d-4fee-920f-a1a94fee13e7
32645,2022,74361c09-16b7-4fcf-ad2a-946e325f407b,"Blockchain,Content Creators,Media and Entertainment,Social Media","Blockchain and Cryptocurrency,Internet Services,Media and Entertainment,Other",6000000.0,0,0,0,"6a9f183e-6d72-47d5-ad0c-b14cbac0fa69, 852dc342-2a71-4755-8c91-10d46ef3db53, 963907c0-ba0f-1870-5a39-b711a7fa2373, 6ab09807-a483-47ae-97fe-633b044e7747, 215de35f-c975-48ce-86c1-f24a8ed1f09f, f3a22088-e815-42c7-b31f-8cb42c08ccc3, 03dab4e0-022c-0c56-b92e-b649077cdcfa, 3bd45f42-d531-489b-b86e-1a4537c61f19, 650ba6a2-b929-4170-9a87-64ce3b7196a5, c8fdb589-dd6d-4a2a-5f92-f11c9d4fba1d, f91bdd6d-15ea-4127-8961-98b77a8a312d, 8875878b-9a2b-4af6-9835-4406511c8ec1, 1059c1a4-78bd-e4ab-e16d-3a3b4483783a, 39797ac0-9a73-4cfb-98a6-63dd561a9285, b66c315d-a877-4df9-aff1-1afec787be39, aceeefc9-d379-4a17-8838-44dcd7709c1a, d4373e99-4817-4d8b-83e8-01c3ac5173ad"
33837,2022,6f535e12-e373-4893-88fc-ec153dcf31b3,"Alternative Medicine,Health Care,Medical,Retail","Commerce and Shopping,Health Care",158485000.0,0,1,1,7e206f5c-f047-062c-07b8-69a15cca92e7
32634,2022,6b08892d-3887-4554-8335-7fae56bf8e89,Blockchain,"Blockchain and Cryptocurrency,Other",5000000.0,0,0,0,"3009be7d-1876-4ae2-b483-c5e6f5b9d9a4, f504c565-7ad0-4fd6-ad04-6210c7be828c, 9eb7646d-43e7-4c7d-99c7-dbdef5f3351a, f3fb8b7e-17bb-435c-9675-ad41357a397b, 1c861ac1-2bb1-a843-c45e-aa17546cfb2c, 5cb515c0-f009-7868-600a-4165f16ed27a, 8e46ecfd-94e7-4ddd-8391-c6565b3699f9, 36287ddc-b3fa-4bbf-8e3f-1caf0ce99d8d, 3b14e2e9-86de-0364-a85a-ddbaf269b7a1, 9e633a66-3157-450e-93bd-52c079504b9f"
